date,datatype,value,attributes,station
2009-01-26T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2009-01-26T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2009-01-26T00:00:00,SNWD,254,",,0,",GHCND:USW00014764
2009-01-26T00:00:00,TMAX,-89,",,0,2400",GHCND:USW00014764
2009-01-26T00:00:00,TMIN,-194,",,0,2400",GHCND:USW00014764
2009-01-26T00:00:00,WDF2,30,",,X,",GHCND:USW00014764
2009-01-26T00:00:00,WDF5,30,",,X,",GHCND:USW00014764
2009-01-26T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-01-26T00:00:00,WSF2,36,",,X,",GHCND:USW00014764
2009-01-26T00:00:00,WSF5,45,",,X,",GHCND:USW00014764
2009-01-27T00:00:00,AWND,18,",,W,",GHCND:USW00014764
2009-01-27T00:00:00,FMTM,1209,",,X,",GHCND:USW00014764
2009-01-27T00:00:00,PGTM,1137,",,W,",GHCND:USW00014764
2009-01-27T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2009-01-27T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2009-01-27T00:00:00,SNWD,254,",,0,",GHCND:USW00014764
2009-01-27T00:00:00,TMAX,-33,",,0,2400",GHCND:USW00014764
2009-01-27T00:00:00,TMIN,-167,",,0,2400",GHCND:USW00014764
2009-01-27T00:00:00,WDF2,330,",,X,",GHCND:USW00014764
2009-01-27T00:00:00,WDF5,340,",,X,",GHCND:USW00014764
2009-01-27T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-01-27T00:00:00,WSF2,54,",,X,",GHCND:USW00014764
2009-01-27T00:00:00,WSF5,67,",,X,",GHCND:USW00014764
2009-01-28T00:00:00,AWND,42,",,W,",GHCND:USW00014764
2009-01-28T00:00:00,FMTM,1919,",,X,",GHCND:USW00014764
2009-01-28T00:00:00,PGTM,1918,",,W,",GHCND:USW00014764
2009-01-28T00:00:00,PRCP,231,",,0,2400",GHCND:USW00014764
2009-01-28T00:00:00,SNOW,160,",,0,",GHCND:USW00014764
2009-01-28T00:00:00,SNWD,229,",,0,",GHCND:USW00014764
2009-01-28T00:00:00,TMAX,17,",,0,2400",GHCND:USW00014764
2009-01-28T00:00:00,TMIN,-128,",,0,2400",GHCND:USW00014764
2009-01-28T00:00:00,WDF2,80,",,X,",GHCND:USW00014764
2009-01-28T00:00:00,WDF5,80,",,X,",GHCND:USW00014764
2009-01-28T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-01-28T00:00:00,WSF2,116,",,X,",GHCND:USW00014764
2009-01-28T00:00:00,WSF5,161,",,X,",GHCND:USW00014764
2009-01-28T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2009-01-28T00:00:00,WT02,1,",,X,",GHCND:USW00014764
2009-01-28T00:00:00,WT04,1,",,X,",GHCND:USW00014764
2009-01-28T00:00:00,WT05,1,",,0,",GHCND:USW00014764
2009-01-28T00:00:00,WT09,1,",,0,",GHCND:USW00014764
2009-01-28T00:00:00,WT16,1,",,0,",GHCND:USW00014764
2009-01-28T00:00:00,WT18,1,",,X,",GHCND:USW00014764
2009-01-29T00:00:00,AWND,19,",,W,",GHCND:USW00014764
2009-01-29T00:00:00,FMTM,424,",,X,",GHCND:USW00014764
2009-01-29T00:00:00,PGTM,350,",,W,",GHCND:USW00014764
2009-01-29T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2009-01-29T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2009-01-29T00:00:00,SNWD,406,",,0,",GHCND:USW00014764
2009-01-29T00:00:00,TMAX,17,",,0,2400",GHCND:USW00014764
2009-01-29T00:00:00,TMIN,-111,",,0,2400",GHCND:USW00014764
2009-01-29T00:00:00,WDF2,280,",,X,",GHCND:USW00014764
2009-01-29T00:00:00,WDF5,270,",,X,",GHCND:USW00014764
2009-01-29T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-01-29T00:00:00,WSF2,72,",,X,",GHCND:USW00014764
2009-01-29T00:00:00,WSF5,107,",,X,",GHCND:USW00014764
2009-01-30T00:00:00,AWND,14,",,W,",GHCND:USW00014764
2009-01-30T00:00:00,FMTM,1424,",,X,",GHCND:USW00014764
2009-01-30T00:00:00,PGTM,1423,",,W,",GHCND:USW00014764
2009-01-30T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2009-01-30T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2009-01-30T00:00:00,SNWD,356,",,0,",GHCND:USW00014764
2009-01-30T00:00:00,TMAX,11,",,0,2400",GHCND:USW00014764
2009-01-30T00:00:00,TMIN,-139,",,0,2400",GHCND:USW00014764
2009-01-30T00:00:00,WDF2,180,",,X,",GHCND:USW00014764
2009-01-30T00:00:00,WDF5,180,",,X,",GHCND:USW00014764
2009-01-30T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-01-30T00:00:00,WSF2,54,",,X,",GHCND:USW00014764
2009-01-30T00:00:00,WSF5,67,",,X,",GHCND:USW00014764
2009-01-30T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2009-01-30T00:00:00,WT07,1,",,0,",GHCND:USW00014764
2009-01-30T00:00:00,WT08,1,",,X,",GHCND:USW00014764
2009-01-30T00:00:00,WT13,1,",,X,",GHCND:USW00014764
2009-01-31T00:00:00,AWND,34,",,W,",GHCND:USW00014764
2009-01-31T00:00:00,FMTM,1650,",,X,",GHCND:USW00014764
2009-01-31T00:00:00,PGTM,1533,",,W,",GHCND:USW00014764
2009-01-31T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2009-01-31T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2009-01-31T00:00:00,SNWD,305,",,0,",GHCND:USW00014764
2009-01-31T00:00:00,TMAX,-11,",,0,2400",GHCND:USW00014764
2009-01-31T00:00:00,TMIN,-139,",,0,2400",GHCND:USW00014764
2009-01-31T00:00:00,WDF2,310,",,X,",GHCND:USW00014764
2009-01-31T00:00:00,WDF5,340,",,X,",GHCND:USW00014764
2009-01-31T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-01-31T00:00:00,WSF2,76,",,X,",GHCND:USW00014764
2009-01-31T00:00:00,WSF5,107,",,X,",GHCND:USW00014764
2009-01-31T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2009-01-31T00:00:00,WT13,1,",,X,",GHCND:USW00014764
2009-02-01T00:00:00,AWND,7,",,W,",GHCND:USW00014764
2009-02-01T00:00:00,FMTM,1952,",,X,",GHCND:USW00014764
2009-02-01T00:00:00,PGTM,1808,",,W,",GHCND:USW00014764
2009-02-01T00:00:00,PRCP,0,"T,,0,2400",GHCND:USW00014764
2009-02-01T00:00:00,SNOW,0,"T,,0,",GHCND:USW00014764
2009-02-01T00:00:00,SNWD,305,",,0,",GHCND:USW00014764
2009-02-01T00:00:00,TMAX,-22,",,0,2400",GHCND:USW00014764
2009-02-01T00:00:00,TMIN,-156,",,0,2400",GHCND:USW00014764
2009-02-01T00:00:00,WDF2,290,",,X,",GHCND:USW00014764
2009-02-01T00:00:00,WDF5,200,",,X,",GHCND:USW00014764
2009-02-01T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-01T00:00:00,WSF2,31,",,X,",GHCND:USW00014764
2009-02-01T00:00:00,WSF5,40,",,X,",GHCND:USW00014764
2009-02-01T00:00:00,WT16,1,",,0,",GHCND:USW00014764
2009-02-01T00:00:00,WT18,1,",,X,",GHCND:USW00014764
2009-02-02T00:00:00,AWND,8,",,W,",GHCND:USW00014764
2009-02-02T00:00:00,FMTM,2026,",,X,",GHCND:USW00014764
2009-02-02T00:00:00,PGTM,2013,",,W,",GHCND:USW00014764
2009-02-02T00:00:00,PRCP,0,"T,,0,2400",GHCND:USW00014764
2009-02-02T00:00:00,SNOW,0,"T,,0,",GHCND:USW00014764
2009-02-02T00:00:00,SNWD,279,",,0,",GHCND:USW00014764
2009-02-02T00:00:00,TMAX,50,",,0,2400",GHCND:USW00014764
2009-02-02T00:00:00,TMIN,-117,",,0,2400",GHCND:USW00014764
2009-02-02T00:00:00,WDF2,320,",,X,",GHCND:USW00014764
2009-02-02T00:00:00,WDF5,320,",,X,",GHCND:USW00014764
2009-02-02T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-02T00:00:00,WSF2,58,",,X,",GHCND:USW00014764
2009-02-02T00:00:00,WSF5,80,",,X,",GHCND:USW00014764
2009-02-02T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2009-02-02T00:00:00,WT07,1,",,0,",GHCND:USW00014764
2009-02-02T00:00:00,WT08,1,",,X,",GHCND:USW00014764
2009-02-02T00:00:00,WT13,1,",,X,",GHCND:USW00014764
2009-02-02T00:00:00,WT18,1,",,X,",GHCND:USW00014764
2009-02-03T00:00:00,AWND,47,",,W,",GHCND:USW00014764
2009-02-03T00:00:00,FMTM,1424,",,X,",GHCND:USW00014764
2009-02-03T00:00:00,PGTM,1423,",,W,",GHCND:USW00014764
2009-02-03T00:00:00,PRCP,5,",,0,2400",GHCND:USW00014764
2009-02-03T00:00:00,SNOW,8,",,0,",GHCND:USW00014764
2009-02-03T00:00:00,SNWD,279,",,0,",GHCND:USW00014764
2009-02-03T00:00:00,TMAX,22,",,0,2400",GHCND:USW00014764
2009-02-03T00:00:00,TMIN,-61,",,0,2400",GHCND:USW00014764
2009-02-03T00:00:00,WDF2,10,",,X,",GHCND:USW00014764
2009-02-03T00:00:00,WDF5,20,",,X,",GHCND:USW00014764
2009-02-03T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-03T00:00:00,WSF2,107,",,X,",GHCND:USW00014764
2009-02-03T00:00:00,WSF5,148,",,X,",GHCND:USW00014764
2009-02-03T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2009-02-03T00:00:00,WT08,1,",,W,",GHCND:USW00014764
2009-02-03T00:00:00,WT13,1,",,X,",GHCND:USW00014764
2009-02-03T00:00:00,WT16,1,",,0,",GHCND:USW00014764
2009-02-03T00:00:00,WT18,1,",,X,",GHCND:USW00014764
2009-02-04T00:00:00,AWND,33,",,W,",GHCND:USW00014764
2009-02-04T00:00:00,FMTM,2246,",,X,",GHCND:USW00014764
2009-02-04T00:00:00,PGTM,2204,",,W,",GHCND:USW00014764
2009-02-04T00:00:00,PRCP,0,"T,,0,2400",GHCND:USW00014764
2009-02-04T00:00:00,SNOW,0,"T,,0,",GHCND:USW00014764
2009-02-04T00:00:00,SNWD,279,",,0,",GHCND:USW00014764
2009-02-04T00:00:00,TMAX,-33,",,0,2400",GHCND:USW00014764
2009-02-04T00:00:00,TMIN,-128,",,0,2400",GHCND:USW00014764
2009-02-04T00:00:00,WDF2,350,",,X,",GHCND:USW00014764
2009-02-04T00:00:00,WDF5,340,",,X,",GHCND:USW00014764
2009-02-04T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-04T00:00:00,WSF2,76,",,X,",GHCND:USW00014764
2009-02-04T00:00:00,WSF5,98,",,X,",GHCND:USW00014764
2009-02-04T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2009-02-04T00:00:00,WT08,1,",,W,",GHCND:USW00014764
2009-02-04T00:00:00,WT13,1,",,X,",GHCND:USW00014764
2009-02-04T00:00:00,WT16,1,",,0,",GHCND:USW00014764
2009-02-04T00:00:00,WT18,1,",,X,",GHCND:USW00014764
2009-02-05T00:00:00,AWND,46,",,W,",GHCND:USW00014764
2009-02-05T00:00:00,FMTM,934,",,X,",GHCND:USW00014764
2009-02-05T00:00:00,PGTM,1453,",,W,",GHCND:USW00014764
2009-02-05T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2009-02-05T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2009-02-05T00:00:00,SNWD,279,",,0,",GHCND:USW00014764
2009-02-05T00:00:00,TMAX,-83,",,0,2400",GHCND:USW00014764
2009-02-05T00:00:00,TMIN,-183,",,0,2400",GHCND:USW00014764
2009-02-05T00:00:00,WDF2,340,",,X,",GHCND:USW00014764
2009-02-05T00:00:00,WDF5,330,",,X,",GHCND:USW00014764
2009-02-05T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-05T00:00:00,WSF2,89,",,X,",GHCND:USW00014764
2009-02-05T00:00:00,WSF5,125,",,X,",GHCND:USW00014764
2009-02-06T00:00:00,AWND,7,",,W,",GHCND:USW00014764
2009-02-06T00:00:00,FMTM,2346,",,X,",GHCND:USW00014764
2009-02-06T00:00:00,PGTM,2346,",,W,",GHCND:USW00014764
2009-02-06T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2009-02-06T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2009-02-06T00:00:00,SNWD,254,",,0,",GHCND:USW00014764
2009-02-06T00:00:00,TMAX,-56,",,0,2400",GHCND:USW00014764
2009-02-06T00:00:00,TMIN,-211,",,0,2400",GHCND:USW00014764
2009-02-06T00:00:00,WDF2,280,",,X,",GHCND:USW00014764
2009-02-06T00:00:00,WDF5,280,",,X,",GHCND:USW00014764
2009-02-06T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-06T00:00:00,WSF2,40,",,X,",GHCND:USW00014764
2009-02-06T00:00:00,WSF5,40,",,X,",GHCND:USW00014764
2009-02-07T00:00:00,AWND,20,",,W,",GHCND:USW00014764
2009-02-07T00:00:00,FMTM,1858,",,X,",GHCND:USW00014764
2009-02-07T00:00:00,PGTM,1857,",,W,",GHCND:USW00014764
2009-02-07T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2009-02-07T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2009-02-07T00:00:00,SNWD,254,",,0,",GHCND:USW00014764
2009-02-07T00:00:00,TMAX,33,",,0,2400",GHCND:USW00014764
2009-02-07T00:00:00,TMIN,-178,",,0,2400",GHCND:USW00014764
2009-02-07T00:00:00,WDF2,190,",,X,",GHCND:USW00014764
2009-02-07T00:00:00,WDF5,180,",,X,",GHCND:USW00014764
2009-02-07T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-07T00:00:00,WSF2,63,",,X,",GHCND:USW00014764
2009-02-07T00:00:00,WSF5,80,",,X,",GHCND:USW00014764
2009-02-08T00:00:00,AWND,61,",,W,",GHCND:USW00014764
2009-02-08T00:00:00,FMTM,1432,",,X,",GHCND:USW00014764
2009-02-08T00:00:00,PGTM,1438,",,W,",GHCND:USW00014764
2009-02-08T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2009-02-08T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2009-02-08T00:00:00,SNWD,254,",,0,",GHCND:USW00014764
2009-02-08T00:00:00,TMAX,106,",,0,2400",GHCND:USW00014764
2009-02-08T00:00:00,TMIN,-50,",,0,2400",GHCND:USW00014764
2009-02-08T00:00:00,WDF2,310,",,X,",GHCND:USW00014764
2009-02-08T00:00:00,WDF5,310,",,X,",GHCND:USW00014764
2009-02-08T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-08T00:00:00,WSF2,143,",,X,",GHCND:USW00014764
2009-02-08T00:00:00,WSF5,183,",,X,",GHCND:USW00014764
2009-02-08T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2009-02-09T00:00:00,AWND,39,",,W,",GHCND:USW00014764
2009-02-09T00:00:00,FMTM,134,",,X,",GHCND:USW00014764
2009-02-09T00:00:00,PGTM,52,",,W,",GHCND:USW00014764
2009-02-09T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2009-02-09T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2009-02-09T00:00:00,SNWD,229,",,0,",GHCND:USW00014764
2009-02-09T00:00:00,TMAX,-11,",,0,2400",GHCND:USW00014764
2009-02-09T00:00:00,TMIN,-106,",,0,2400",GHCND:USW00014764
2009-02-09T00:00:00,WDF2,330,",,X,",GHCND:USW00014764
2009-02-09T00:00:00,WDF5,340,",,X,",GHCND:USW00014764
2009-02-09T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-09T00:00:00,WSF2,89,",,X,",GHCND:USW00014764
2009-02-09T00:00:00,WSF5,116,",,X,",GHCND:USW00014764
2009-02-10T00:00:00,AWND,13,",,W,",GHCND:USW00014764
2009-02-10T00:00:00,FMTM,1359,",,X,",GHCND:USW00014764
2009-02-10T00:00:00,PGTM,1152,",,W,",GHCND:USW00014764
2009-02-10T00:00:00,PRCP,3,",,0,2400",GHCND:USW00014764
2009-02-10T00:00:00,SNOW,0,"T,,0,",GHCND:USW00014764
2009-02-10T00:00:00,SNWD,229,",,0,",GHCND:USW00014764
2009-02-10T00:00:00,TMAX,11,",,0,2400",GHCND:USW00014764
2009-02-10T00:00:00,TMIN,-83,",,0,2400",GHCND:USW00014764
2009-02-10T00:00:00,WDF2,190,",,X,",GHCND:USW00014764
2009-02-10T00:00:00,WDF5,210,",,X,",GHCND:USW00014764
2009-02-10T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-10T00:00:00,WSF2,54,",,X,",GHCND:USW00014764
2009-02-10T00:00:00,WSF5,72,",,X,",GHCND:USW00014764
2009-02-10T00:00:00,WT16,1,",,X,",GHCND:USW00014764
2009-02-10T00:00:00,WT18,1,",,X,",GHCND:USW00014764
2009-02-11T00:00:00,AWND,8,",,W,",GHCND:USW00014764
2009-02-11T00:00:00,FMTM,1447,",,X,",GHCND:USW00014764
2009-02-11T00:00:00,PGTM,1436,",,W,",GHCND:USW00014764
2009-02-11T00:00:00,PRCP,20,",,0,2400",GHCND:USW00014764
2009-02-11T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2009-02-11T00:00:00,SNWD,229,",,0,",GHCND:USW00014764
2009-02-11T00:00:00,TMAX,67,",,0,2400",GHCND:USW00014764
2009-02-11T00:00:00,TMIN,-44,",,0,2400",GHCND:USW00014764
2009-02-11T00:00:00,WDF2,160,",,X,",GHCND:USW00014764
2009-02-11T00:00:00,WDF5,160,",,X,",GHCND:USW00014764
2009-02-11T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-11T00:00:00,WSF2,36,",,X,",GHCND:USW00014764
2009-02-11T00:00:00,WSF5,45,",,X,",GHCND:USW00014764
2009-02-11T00:00:00,WT01,1,",,X,",GHCND:USW00014764
2009-02-11T00:00:00,WT05,1,",,0,",GHCND:USW00014764
2009-02-11T00:00:00,WT13,1,",,X,",GHCND:USW00014764
2009-02-11T00:00:00,WT16,1,",,X,",GHCND:USW00014764
2009-02-12T00:00:00,AWND,36,",,W,",GHCND:USW00014764
2009-02-12T00:00:00,FMTM,2359,",,X,",GHCND:USW00014764
2009-02-12T00:00:00,PGTM,2355,",,W,",GHCND:USW00014764
2009-02-12T00:00:00,PRCP,119,",,0,2400",GHCND:USW00014764
2009-02-12T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2009-02-12T00:00:00,SNWD,203,",,0,",GHCND:USW00014764
2009-02-12T00:00:00,TMAX,83,",,0,2400",GHCND:USW00014764
2009-02-12T00:00:00,TMIN,17,",,0,2400",GHCND:USW00014764
2009-02-12T00:00:00,WDF2,320,",,X,",GHCND:USW00014764
2009-02-12T00:00:00,WDF5,300,",,X,",GHCND:USW00014764
2009-02-12T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-12T00:00:00,WSF2,130,",,X,",GHCND:USW00014764
2009-02-12T00:00:00,WSF5,165,",,X,",GHCND:USW00014764
2009-02-12T00:00:00,WT01,1,",,X,",GHCND:USW00014764
2009-02-12T00:00:00,WT02,1,",,X,",GHCND:USW00014764
2009-02-12T00:00:00,WT05,1,",,0,",GHCND:USW00014764
2009-02-12T00:00:00,WT09,1,",,0,",GHCND:USW00014764
2009-02-12T00:00:00,WT14,1,",,X,",GHCND:USW00014764
2009-02-12T00:00:00,WT16,1,",,X,",GHCND:USW00014764
2009-02-13T00:00:00,AWND,67,",,W,",GHCND:USW00014764
2009-02-13T00:00:00,FMTM,0,",,X,",GHCND:USW00014764
2009-02-13T00:00:00,PGTM,9,",,W,",GHCND:USW00014764
2009-02-13T00:00:00,PRCP,0,"T,,0,2400",GHCND:USW00014764
2009-02-13T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2009-02-13T00:00:00,SNWD,178,",,0,",GHCND:USW00014764
2009-02-13T00:00:00,TMAX,44,",,0,2400",GHCND:USW00014764
2009-02-13T00:00:00,TMIN,-78,",,0,2400",GHCND:USW00014764
2009-02-13T00:00:00,WDF2,320,",,X,",GHCND:USW00014764
2009-02-13T00:00:00,WDF5,320,",,X,",GHCND:USW00014764
2009-02-13T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-13T00:00:00,WSF2,130,",,X,",GHCND:USW00014764
2009-02-13T00:00:00,WSF5,165,",,X,",GHCND:USW00014764
2009-02-13T00:00:00,WT16,1,",,X,",GHCND:USW00014764
2009-02-14T00:00:00,AWND,60,",,W,",GHCND:USW00014764
2009-02-14T00:00:00,FMTM,1343,",,X,",GHCND:USW00014764
2009-02-14T00:00:00,PGTM,1343,",,W,",GHCND:USW00014764
2009-02-14T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2009-02-14T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2009-02-14T00:00:00,SNWD,178,",,0,",GHCND:USW00014764
2009-02-14T00:00:00,TMAX,33,",,0,2400",GHCND:USW00014764
2009-02-14T00:00:00,TMIN,-67,",,0,2400",GHCND:USW00014764
2009-02-14T00:00:00,WDF2,290,",,X,",GHCND:USW00014764
2009-02-14T00:00:00,WDF5,290,",,X,",GHCND:USW00014764
2009-02-14T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-14T00:00:00,WSF2,107,",,X,",GHCND:USW00014764
2009-02-14T00:00:00,WSF5,139,",,X,",GHCND:USW00014764
2009-02-15T00:00:00,AWND,37,",,W,",GHCND:USW00014764
2009-02-15T00:00:00,FMTM,949,",,X,",GHCND:USW00014764
2009-02-15T00:00:00,PGTM,1016,",,W,",GHCND:USW00014764
2009-02-15T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2009-02-15T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2009-02-15T00:00:00,SNWD,152,",,0,",GHCND:USW00014764
2009-02-15T00:00:00,TMAX,39,",,0,2400",GHCND:USW00014764
2009-02-15T00:00:00,TMIN,-56,",,0,2400",GHCND:USW00014764
2009-02-15T00:00:00,WDF2,340,",,X,",GHCND:USW00014764
2009-02-15T00:00:00,WDF5,340,",,X,",GHCND:USW00014764
2009-02-15T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-15T00:00:00,WSF2,67,",,X,",GHCND:USW00014764
2009-02-15T00:00:00,WSF5,80,",,X,",GHCND:USW00014764
2009-02-16T00:00:00,AWND,27,",,W,",GHCND:USW00014764
2009-02-16T00:00:00,FMTM,2148,",,X,",GHCND:USW00014764
2009-02-16T00:00:00,PGTM,2137,",,W,",GHCND:USW00014764
2009-02-16T00:00:00,PRCP,0,"T,,0,2400",GHCND:USW00014764
2009-02-16T00:00:00,SNOW,0,"T,,0,",GHCND:USW00014764
2009-02-16T00:00:00,SNWD,152,",,0,",GHCND:USW00014764
2009-02-16T00:00:00,TMAX,17,",,0,2400",GHCND:USW00014764
2009-02-16T00:00:00,TMIN,-50,",,0,2400",GHCND:USW00014764
2009-02-16T00:00:00,WDF2,330,",,X,",GHCND:USW00014764
2009-02-16T00:00:00,WDF5,330,",,X,",GHCND:USW00014764
2009-02-16T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-16T00:00:00,WSF2,58,",,X,",GHCND:USW00014764
2009-02-16T00:00:00,WSF5,72,",,X,",GHCND:USW00014764
2009-02-16T00:00:00,WT16,1,",,0,",GHCND:USW00014764
2009-02-16T00:00:00,WT18,1,",,X,",GHCND:USW00014764
2009-02-17T00:00:00,AWND,21,",,W,",GHCND:USW00014764
2009-02-17T00:00:00,FMTM,1006,",,X,",GHCND:USW00014764
2009-02-17T00:00:00,PGTM,1241,",,W,",GHCND:USW00014764
2009-02-17T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2009-02-17T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2009-02-17T00:00:00,SNWD,152,",,0,",GHCND:USW00014764
2009-02-17T00:00:00,TMAX,22,",,0,2400",GHCND:USW00014764
2009-02-17T00:00:00,TMIN,-83,",,0,2400",GHCND:USW00014764
2009-02-17T00:00:00,WDF2,360,",,X,",GHCND:USW00014764
2009-02-17T00:00:00,WDF5,350,",,X,",GHCND:USW00014764
2009-02-17T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-17T00:00:00,WSF2,63,",,X,",GHCND:USW00014764
2009-02-17T00:00:00,WSF5,72,",,X,",GHCND:USW00014764
2009-02-18T00:00:00,AWND,31,",,W,",GHCND:USW00014764
2009-02-18T00:00:00,FMTM,2323,",,X,",GHCND:USW00014764
2009-02-18T00:00:00,PGTM,1925,",,W,",GHCND:USW00014764
2009-02-18T00:00:00,PRCP,20,",,0,2400",GHCND:USW00014764
2009-02-18T00:00:00,SNOW,25,",,0,",GHCND:USW00014764
2009-02-18T00:00:00,SNWD,152,",,0,",GHCND:USW00014764
2009-02-18T00:00:00,TMAX,17,",,0,2400",GHCND:USW00014764
2009-02-18T00:00:00,TMIN,-111,",,0,2400",GHCND:USW00014764
2009-02-18T00:00:00,WDF2,120,",,X,",GHCND:USW00014764
2009-02-18T00:00:00,WDF5,150,",,X,",GHCND:USW00014764
2009-02-18T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-18T00:00:00,WSF2,89,",,X,",GHCND:USW00014764
2009-02-18T00:00:00,WSF5,139,",,X,",GHCND:USW00014764
2009-02-18T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2009-02-18T00:00:00,WT13,1,",,X,",GHCND:USW00014764
2009-02-18T00:00:00,WT16,1,",,0,",GHCND:USW00014764
2009-02-18T00:00:00,WT18,1,",,X,",GHCND:USW00014764
2009-02-19T00:00:00,AWND,48,",,W,",GHCND:USW00014764
2009-02-19T00:00:00,FMTM,2121,",,X,",GHCND:USW00014764
2009-02-19T00:00:00,PGTM,2121,",,W,",GHCND:USW00014764
2009-02-19T00:00:00,PRCP,264,",,0,2400",GHCND:USW00014764
2009-02-19T00:00:00,SNOW,64,",,0,",GHCND:USW00014764
2009-02-19T00:00:00,SNWD,203,",,0,",GHCND:USW00014764
2009-02-19T00:00:00,TMAX,28,",,0,2400",GHCND:USW00014764
2009-02-19T00:00:00,TMIN,-22,",,0,2400",GHCND:USW00014764
2009-02-19T00:00:00,WDF2,50,",,Z,",GHCND:USW00014764
2009-02-19T00:00:00,WDF5,100,",,Z,",GHCND:USW00014764
2009-02-19T00:00:00,WESD,0,",I,0,",GHCND:USW00014764
2009-02-19T00:00:00,WSF2,76,",,Z,",GHCND:USW00014764
2009-02-19T00:00:00,WSF5,116,",,Z,",GHCND:USW00014764
2009-02-19T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2009-02-19T00:00:00,WT05,1,",,0,",GHCND:USW00014764
2009-02-19T00:00:00,WT14,1,",,X,",GHCND:USW00014764
2009-02-19T00:00:00,WT16,1,",,0,",GHCND:USW00014764
2009-02-19T00:00:00,WT18,1,",,X,",GHCND:USW00014764
2009-02-19T00:00:00,WT19,1,",,X,",GHCND:USW00014764
2009-02-20T00:00:00,AWND,48,",,W,",GHCND:USW00014764
2009-02-20T00:00:00,FMTM,1543,",,X,",GHCND:USW00014764
2009-02-20T00:00:00,PGTM,1410,",,W,",GHCND:USW00014764
2009-02-20T00:00:00,PRCP,36,",,0,2400",GHCND:USW00014764
2009-02-20T00:00:00,SNOW,94,",,0,",GHCND:USW00014764
